table_name,sql_type,sql_query,nlp_query,query_id,domain,topic,guideline,guideline_number,valid_SQL,SQL_Result
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = '24.0';,how many passengers in titanic with a age is '24.0';,8,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_1 = 'WHITE';,How many in wny_health  where race_level_1 is 'WHITE';,1868,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,812
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_1 = 'UNKNOWN';,How many in wny_health  where race_level_1 is 'UNKNOWN';,1869,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,80
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_1 = 'BLACK / AFRICAN AMERICAN';,How many in wny_health  where race_level_1 is 'BLACK / AFRICAN AMERICAN';,1870,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,65
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_1 = 'ASIAN';,How many in wny_health  where race_level_1 is 'ASIAN';,1871,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,14
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_1 = 'OTHER';,How many in wny_health  where race_level_1 is 'OTHER';,1872,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,19
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_1 = 'AMERICAN INDIAN / ALASKAN NATIVE';,How many in wny_health  where race_level_1 is 'AMERICAN INDIAN / ALASKAN NATIVE';,1873,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,10
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'WHITE';,How many in wny_health  where race_level_2 is 'WHITE';,1874,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,812
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'UNKNOWN';,How many in wny_health  where race_level_2 is 'UNKNOWN';,1875,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,80
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'BLACK / AFRICAN AMERICAN';,How many in wny_health  where race_level_2 is 'BLACK / AFRICAN AMERICAN';,1876,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,65
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'ASIAN';,How many in wny_health  where race_level_2 is 'ASIAN';,1877,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,14
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'OTHER';,How many in wny_health  where race_level_2 is 'OTHER';,1878,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,19
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'AMERICAN INDIAN / ALASKAN NATIVE';,How many in wny_health  where race_level_2 is 'AMERICAN INDIAN / ALASKAN NATIVE';,1879,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE race_level_2 = 'AMERICAN INDIAN';,How many in wny_health  where race_level_2 is 'AMERICAN INDIAN';,1880,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 7124523;,How many in wny_health  where research_id is 7124523;,1881,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 994766;,How many in wny_health  where research_id is 994766;,1882,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1010495;,How many in wny_health  where research_id is 1010495;,1883,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 518952;,How many in wny_health  where research_id is 518952;,1884,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 6054884;,How many in wny_health  where research_id is 6054884;,1885,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 9001295;,How many in wny_health  where research_id is 9001295;,1886,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1052696;,How many in wny_health  where research_id is 1052696;,1887,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1046561;,How many in wny_health  where research_id is 1046561;,1888,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1050613;,How many in wny_health  where research_id is 1050613;,1889,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 935733;,How many in wny_health  where research_id is 935733;,1890,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1051305;,How many in wny_health  where research_id is 1051305;,1891,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 7690407;,How many in wny_health  where research_id is 7690407;,1892,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 8516750;,How many in wny_health  where research_id is 8516750;,1893,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 8536815;,How many in wny_health  where research_id is 8536815;,1894,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,9
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1055095;,How many in wny_health  where research_id is 1055095;,1895,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1051321;,How many in wny_health  where research_id is 1051321;,1896,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 9067600;,How many in wny_health  where research_id is 9067600;,1897,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 1058186;,How many in wny_health  where research_id is 1058186;,1898,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 8519479;,How many in wny_health  where research_id is 8519479;,1899,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE research_id = 893628;,How many in wny_health  where research_id is 893628;,1900,healthcare,health_columns,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE sex = 'UNKNOWN';,How many in wny_health  where sex is 'UNKNOWN';,1901,healthcare,health_columns3,Question will be answered by ThriveAI ,1,True,79
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE sex = 'FEMALE';,How many in wny_health  where sex is 'FEMALE';,1902,healthcare,health_columns3,Question will be answered by ThriveAI ,1,True,508
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE sex = 'MALE';,How many in wny_health  where sex is 'MALE';,1903,healthcare,health_columns3,Question will be answered by ThriveAI ,1,True,413
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE tobacco = 'N';,How many in wny_health  where tobacco is 'N';,1904,healthcare,health_columns3,Question will be answered by ThriveAI ,1,True,830
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE tobacco = 'Y';,How many in wny_health  where tobacco is 'Y';,1905,healthcare,health_columns3,Question will be answered by ThriveAI ,1,True,170
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE year = 2019;,How many in wny_health  where year is 2019;,1906,healthcare,health,Question will be answered by ThriveAI ,1,True,203
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE year = 2020;,How many in wny_health  where year is 2020;,1907,healthcare,health,Question will be answered by ThriveAI ,1,True,203
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE year = 2021;,How many in wny_health  where year is 2021;,1908,healthcare,health,Question will be answered by ThriveAI ,1,True,203
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE year = 2022;,How many in wny_health  where year is 2022;,1909,healthcare,health,Question will be answered by ThriveAI ,1,True,202
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE year = 2023;,How many in wny_health  where year is 2023;,1910,healthcare,health,Question will be answered by ThriveAI ,1,True,189
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14304;,How many in wny_health  where zip_code is 14304;,1911,healthcare,health,Question will be answered by ThriveAI ,1,True,15
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14411;,How many in wny_health  where zip_code is 14411;,1912,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14895;,How many in wny_health  where zip_code is 14895;,1913,healthcare,health,Question will be answered by ThriveAI ,1,True,34
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14031;,How many in wny_health  where zip_code is 14031;,1914,healthcare,health,Question will be answered by ThriveAI ,1,True,10
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14072;,How many in wny_health  where zip_code is 14072;,1915,healthcare,health,Question will be answered by ThriveAI ,1,True,15
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14094;,How many in wny_health  where zip_code is 14094;,1916,healthcare,health,Question will be answered by ThriveAI ,1,True,50
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14221;,How many in wny_health  where zip_code is 14221;,1917,healthcare,health,Question will be answered by ThriveAI ,1,True,21
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14779;,How many in wny_health  where zip_code is 14779;,1918,healthcare,health,Question will be answered by ThriveAI ,1,True,10
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14301;,How many in wny_health  where zip_code is 14301;,1919,healthcare,health,Question will be answered by ThriveAI ,1,True,44
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14125;,How many in wny_health  where zip_code is 14125;,1920,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14727;,How many in wny_health  where zip_code is 14727;,1921,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14217;,How many in wny_health  where zip_code is 14217;,1922,healthcare,health,Question will be answered by ThriveAI ,1,True,19
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14706;,How many in wny_health  where zip_code is 14706;,1923,healthcare,health,Question will be answered by ThriveAI ,1,True,10
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14051;,How many in wny_health  where zip_code is 14051;,1924,healthcare,health,Question will be answered by ThriveAI ,1,True,9
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14422;,How many in wny_health  where zip_code is 14422;,1925,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14701;,How many in wny_health  where zip_code is 14701;,1926,healthcare,health,Question will be answered by ThriveAI ,1,True,34
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14737;,How many in wny_health  where zip_code is 14737;,1927,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14092;,How many in wny_health  where zip_code is 14092;,1928,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14066;,How many in wny_health  where zip_code is 14066;,1929,healthcare,health,Question will be answered by ThriveAI ,1,True,5
wny_health,select count of category,SELECT COUNT(*) FROM wny_health WHERE zip_code = 14427;,How many in wny_health  where zip_code is 14427;,1930,healthcare,health,Question will be answered by ThriveAI ,1,True,5
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14304;,How many prevalence in chronic_disease  where datavalue is 14304;,1951,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14411;,How many prevalence in chronic_disease  where datavalue is 14411;,1952,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14895;,How many prevalence in chronic_disease  where datavalue is 14895;,1953,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14031;,How many prevalence in chronic_disease  where datavalue is 14031;,1954,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14072;,How many prevalence in chronic_disease  where datavalue is 14072;,1955,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14094;,How many prevalence in chronic_disease  where datavalue is 14094;,1956,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14221;,How many prevalence in chronic_disease  where datavalue is 14221;,1957,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14779;,How many prevalence in chronic_disease  where datavalue is 14779;,1958,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14301;,How many prevalence in chronic_disease  where datavalue is 14301;,1959,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14125;,How many prevalence in chronic_disease  where datavalue is 14125;,1960,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14727;,How many prevalence in chronic_disease  where datavalue is 14727;,1961,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14217;,How many prevalence in chronic_disease  where datavalue is 14217;,1962,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14706;,How many prevalence in chronic_disease  where datavalue is 14706;,1963,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14051;,How many prevalence in chronic_disease  where datavalue is 14051;,1964,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,1
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14422;,How many prevalence in chronic_disease  where datavalue is 14422;,1965,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14701;,How many prevalence in chronic_disease  where datavalue is 14701;,1966,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14737;,How many prevalence in chronic_disease  where datavalue is 14737;,1967,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,1
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14092;,How many prevalence in chronic_disease  where datavalue is 14092;,1968,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14066;,How many prevalence in chronic_disease  where datavalue is 14066;,1969,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavalue = 14427;,How many prevalence in chronic_disease  where datavalue is 14427;,1970,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14304;,How many prevalence in chronic_disease  where datavaluealt is 14304;,1971,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14411;,How many prevalence in chronic_disease  where datavaluealt is 14411;,1972,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14895;,How many prevalence in chronic_disease  where datavaluealt is 14895;,1973,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14031;,How many prevalence in chronic_disease  where datavaluealt is 14031;,1974,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14072;,How many prevalence in chronic_disease  where datavaluealt is 14072;,1975,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14094;,How many prevalence in chronic_disease  where datavaluealt is 14094;,1976,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14221;,How many prevalence in chronic_disease  where datavaluealt is 14221;,1977,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14779;,How many prevalence in chronic_disease  where datavaluealt is 14779;,1978,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14301;,How many prevalence in chronic_disease  where datavaluealt is 14301;,1979,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14125;,How many prevalence in chronic_disease  where datavaluealt is 14125;,1980,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14727;,How many prevalence in chronic_disease  where datavaluealt is 14727;,1981,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14217;,How many prevalence in chronic_disease  where datavaluealt is 14217;,1982,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14706;,How many prevalence in chronic_disease  where datavaluealt is 14706;,1983,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14051;,How many prevalence in chronic_disease  where datavaluealt is 14051;,1984,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,1
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14422;,How many prevalence in chronic_disease  where datavaluealt is 14422;,1985,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14701;,How many prevalence in chronic_disease  where datavaluealt is 14701;,1986,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14737;,How many prevalence in chronic_disease  where datavaluealt is 14737;,1987,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,1
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14092;,How many prevalence in chronic_disease  where datavaluealt is 14092;,1988,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14066;,How many prevalence in chronic_disease  where datavaluealt is 14066;,1989,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE datavaluealt = 14427;,How many prevalence in chronic_disease  where datavaluealt is 14427;,1990,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14304;,How many prevalence in chronic_disease  where highconfidencelimit is 14304;,2111,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14411;,How many prevalence in chronic_disease  where highconfidencelimit is 14411;,2112,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14895;,How many prevalence in chronic_disease  where highconfidencelimit is 14895;,2113,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14031;,How many prevalence in chronic_disease  where highconfidencelimit is 14031;,2114,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14072;,How many prevalence in chronic_disease  where highconfidencelimit is 14072;,2115,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14094;,How many prevalence in chronic_disease  where highconfidencelimit is 14094;,2116,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14221;,How many prevalence in chronic_disease  where highconfidencelimit is 14221;,2117,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14779;,How many prevalence in chronic_disease  where highconfidencelimit is 14779;,2118,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14301;,How many prevalence in chronic_disease  where highconfidencelimit is 14301;,2119,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14125;,How many prevalence in chronic_disease  where highconfidencelimit is 14125;,2120,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14727;,How many prevalence in chronic_disease  where highconfidencelimit is 14727;,2121,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14217;,How many prevalence in chronic_disease  where highconfidencelimit is 14217;,2122,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14706;,How many prevalence in chronic_disease  where highconfidencelimit is 14706;,2123,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14051;,How many prevalence in chronic_disease  where highconfidencelimit is 14051;,2124,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14422;,How many prevalence in chronic_disease  where highconfidencelimit is 14422;,2125,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14701;,How many prevalence in chronic_disease  where highconfidencelimit is 14701;,2126,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14737;,How many prevalence in chronic_disease  where highconfidencelimit is 14737;,2127,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14092;,How many prevalence in chronic_disease  where highconfidencelimit is 14092;,2128,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14066;,How many prevalence in chronic_disease  where highconfidencelimit is 14066;,2129,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE highconfidencelimit = 14427;,How many prevalence in chronic_disease  where highconfidencelimit is 14427;,2130,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14304;,How many prevalence in chronic_disease  where locationid is 14304;,2171,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14411;,How many prevalence in chronic_disease  where locationid is 14411;,2172,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14895;,How many prevalence in chronic_disease  where locationid is 14895;,2173,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14031;,How many prevalence in chronic_disease  where locationid is 14031;,2174,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14072;,How many prevalence in chronic_disease  where locationid is 14072;,2175,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
